# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:mu_t 14:k_t 15:S 16:massf[0]-air 17:u 18:T 19:M_local 20:total_p
1.514916720493495600e-02 2.179088724727722484e-02 0.000000000000000000e+00 3.802274983951736798e-08 1.674523814291345968e-03 4.666492002793628444e+02 1.233488314579253711e+02 0.000000000000000000e+00 8.848504601612998499e+01 2.719902237198316470e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.321047889270787127e+05 1.840519615625309768e+02 1.774609003043990274e+00 4.890848455999100679e+02
1.669477564977213391e-02 2.219482287357833761e-02 0.000000000000000000e+00 3.942826081903344360e-08 1.625436646696286434e-03 4.709136511762426949e+02 1.251234064401933495e+02 0.000000000000000000e+00 8.486962855433925768e+01 2.703679107306920741e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.305335842015705421e+05 1.818629166831229611e+02 1.802185206170443754e+00 4.892759747752867270e+02
1.824038545814938433e-02 2.259875914932816046e-02 0.000000000000000000e+00 4.085928058110997636e-08 1.576019147028978086e-03 4.753931915294361374e+02 1.261711315354447294e+02 0.000000000000000000e+00 8.127362072791396486e+01 2.686940670995990104e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.289223244545068010e+05 1.796180660653491543e+02 1.830525873894643718e+00 4.893362930393424790e+02
1.978599662652347907e-02 2.300269580158519067e-02 0.000000000000000000e+00 4.231580579608686082e-08 1.526828201020931277e-03 4.799264843989667497e+02 1.271531942177736738e+02 0.000000000000000000e+00 7.773947560311876259e+01 2.669867659780377949e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.272891664418062719e+05 1.773427061921728978e+02 1.859586591321868321e+00 4.894346010097808062e+02
2.133160909085517545e-02 2.340663279404724822e-02 0.000000000000000000e+00 4.379783621566534189e-08 1.478879505316382488e-03 4.843847025588031556e+02 1.281410143403831512e+02 0.000000000000000000e+00 7.433849667181307552e+01 2.652800005313980591e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.256669262177474593e+05 1.750825572771439624e+02 1.888749853885828278e+00 4.895377154305034537e+02
2.287722278698306813e-02 2.381057010853959710e-02 0.000000000000000000e+00 4.530537182095948991e-08 1.431971486326976935e-03 4.887910864279314183e+02 1.291067270390743147e+02 0.000000000000000000e+00 7.105442002318653749e+01 2.635678185707471926e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.240499910466826987e+05 1.728297995052951705e+02 1.918118927724097533e+00 4.896339875369295100e+02
2.442283765461644371e-02 2.421450772921212094e-02 0.000000000000000000e+00 4.683841261077293040e-08 1.386052358272584590e-03 4.931504510973728657e+02 1.300500606147761289e+02 0.000000000000000000e+00 6.788164941419991294e+01 2.618486824538792348e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.224370223264866072e+05 1.705825678999748902e+02 1.947728654433038553e+00 4.897212548260421272e+02
2.596845363731940456e-02 2.461844564130198296e-02 0.000000000000000000e+00 4.839695858509811948e-08 1.341064002825707868e-03 4.974677616108266420e+02 1.309737541054144288e+02 0.000000000000000000e+00 6.481438706825285578e+01 2.601207361573952426e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.208264238911879365e+05 1.683386386396216210e+02 1.977621465964024994e+00 4.897976318153005764e+02
2.751407068222054206e-02 2.502238383098668445e-02 0.000000000000000000e+00 4.998100974363845002e-08 1.297145797684521283e-03 5.017256270196789387e+02 1.318909656442777703e+02 0.000000000000000000e+00 6.186015986953675849e+01 2.583896658764209064e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.192236061280864815e+05 1.661055496220166390e+02 2.007709797584315226e+00 4.898627419984501330e+02
2.905968873973962044e-02 2.542632228531290298e-02 0.000000000000000000e+00 5.159056608678417922e-08 1.254516072514301646e-03 5.058994991063752877e+02 1.328097155688836892e+02 0.000000000000000000e+00 5.903109536865402163e+01 2.566648071014220136e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.176371842935896129e+05 1.638953038551810550e+02 2.037839956090917060e+00 4.899179482883045580e+02
3.060530776333328026e-02 2.583026099211703161e-02 0.000000000000000000e+00 5.322562761405527102e-08 1.213307609295493023e-03 5.099758451117460254e+02 1.337261015799055599e+02 0.000000000000000000e+00 5.633299534974440093e+01 2.549529135219692080e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.160731930595369777e+05 1.617163090069861084e+02 2.067900486590413589e+00 4.899651914566375126e+02
3.215092770926878535e-02 2.623419993997049005e-02 0.000000000000000000e+00 5.488619432597151908e-08 1.173547043222857196e-03 5.139526014477094122e+02 1.346315133626876843e+02 0.000000000000000000e+00 5.376445843797056767e+01 2.532569683847099782e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.145340929203821433e+05 1.595719931047898683e+02 2.097844071403285771e+00 4.900059116669798982e+02
3.369654853641373959e-02 2.663813911812327670e-02 0.000000000000000000e+00 5.657226622208758923e-08 1.135209552993979038e-03 5.178321492802120929e+02 1.355195191114198678e+02 0.000000000000000000e+00 5.132079002122347333e+01 2.515780032618577309e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.130205209378987638e+05 1.574632437202696167e+02 2.127656563366026266e+00 4.900411195691419834e+02
3.524217020604222816e-02 2.704207851645935509e-02 0.000000000000000000e+00 5.828384330254591534e-08 1.098245959869826281e-03 5.216185615096696893e+02 1.363866156233387983e+02 0.000000000000000000e+00 4.899590283371598076e+01 2.499160183197741958e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.115321718085888133e+05 1.553896354963422084e+02 2.157341439100538327e+00 4.900715626411986250e+02
3.678779268167103184e-02 2.744601812543704181e-02 0.000000000000000000e+00 6.002092556771626039e-08 1.062602554826456427e-03 5.253157549419852330e+02 1.372317218191299730e+02 0.000000000000000000e+00 4.678363573017616517e+01 2.482707605628353917e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.100685188400870684e+05 1.533504346309726145e+02 2.186906425645086305e+00 4.900977749602079143e+02
3.833341592889058513e-02 2.784995793606200032e-02 0.000000000000000000e+00 6.178351301692010466e-08 1.028233231552655230e-03 5.289263683214725233e+02 1.380556070485228872e+02 0.000000000000000000e+00 4.467849314833711105e+01 2.466422415263043604e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.086292773305711889e+05 1.513452444698889394e+02 2.216354138965075826e+00 4.901202378752974482e+02
